AnHui	King-ASR-384-11-Anhui	504.4888888888889	0.46116111111111113
FuJian	King-ASR-384-1-Fujian	502.30555555555554	0.41583055555555554
GanSu	King-ASR-384-18-Gansu	557.4611111111111	0.5061166666666667
GuangDong	King-ASR-384-2	493.6666666666667	0.44187777777777776
GuiZhou	King-ASR-384-8-Guizhou	507.0472222222222	0.4364722222222222
HeBei	King-ASR-384-20-Hebei	505.65	0.5114777777777778
HeNan	King-ASR-384-13-Henan	282.27222222222224	0.5284416666666667
HuBei	King-ASR-384-17-Hubei	331.6361111111111	0.571336111111111
HuNan	King-ASR-384-3-Hunan	496.22222222222223	0.49911666666666665
JiangXi	King-ASR-384-4-Jiangxi	508.84722222222223	0.5368861111111111
LiaoNing	King-ASR-384-14-Liaoning	276.385	0.47834444444444446
LiaoNing	King-ASR-384-21-Liaoning	225.96138888888888	0.5034222222222222
MinNan	King-ASR-853-1	268.1352777777778	0.23086
MinNan	King-ASR-854	909.5777777777778	1.6975361111111111
MinNan	King-ASR-854-1	367.4861111111111	0.8063833333333333
MinNan	King-ASR-420	209.15694444444443	0.9145222222222222
MinNan	King-ASR-427	163.39305555555555	0.5761583333333333
MinNan	King-ASR-853	1748.0055555555555	1.6843083333333333
NingXia	King-ASR-384-23-Ningxia	151.88111111111112	0.6156972222222222
ShanDong	King-ASR-384-12-Shandong	541.7361111111111	0.5707222222222222
ShanXi	King-ASR-384-15-Shaanxi	205.1838888888889	0.5010527777777778
ShanXi	King-ASR-384-16-Shanxi	502.8277777777778	0.49773888888888884
ShangHai	King-ASR-407	802.6083333333333	0.28150555555555556
ShangHai	King-ASR-791	77.53194444444445	2.9359444444444445
SiChuan	King-ASR-406	716.1305555555556	0.8416166666666667
SiChuan	King-ASR-881	517.1416666666667	0.4873722222222222
SiChuan	King-ASR-882	39.577777777777776	0.6794333333333333
SiChuan	King-ASR-883	1005.5527777777778	0.8473416666666667
TianJin	King-ASR-384-10-Tianjin	237.54861111111111	0.4701694444444444
WeiYu	King-ASR-345	148.21972222222223	0.46636944444444445
WeiYu	King-ASR-424	496.6138888888889	0.7012361111111111
WeiYu	King-ASR-421	217.44222222222223	0.9478444444444444
WenZhou	King-ASR-384-19-Wenzhou	487.475	0.4170638888888889
WuYu	King-ASR-384-22-Wu	502.59166666666664	0.5107583333333333
WuYu	King-ASR-384-6-WU	500.65833333333336	0.4775027777777778
WuYu	King-ASR-384-9-Wu	523.5111111111111	0.6075499999999999
Yue_GZ	King-ASR-423	166.04805555555555	0.5332666666666667
Yue_GZ	King-ASR-241	1072.8722222222223	0.5063277777777778
Yue_GZ	King-ASR-879	1008.7861111111112	0.5541194444444444
Yue_GZ	King-ASR-880	218.39388888888888	0.5828
Yue_GZ	King-ASR-669	118.9336111111111	0.5755444444444444
Yue_GZ	King-ASR-668	1005.2805555555556	0.8508333333333333
Yue_HK	King-ASR-399	48.679722222222225	0.8326
Yue_HK	King-ASR-086	128.49583333333334	0.7359527777777777
Yue_HK	King-ASR-083	23.125722222222223	0.4996805555555555
Yue_HK	King-ASR-443	272.2183333333333	0.7479638888888889
Yue_HK	King-ASR-446	288.3666666666667	0.9502472222222221
Yue_HK	King-ASR-070	242.4261111111111	0.7369722222222223
Yue_HK	King-ASR-758	155.8475	1.1504472222222222
Yue_HK	King-ASR-449	30.5025	0.7092888888888889
YunNan	King-ASR-384-7-Yunnan	534.8555555555556	0.46550555555555556
ZangYu	King-ASR-426	106.90277777777777	0.25150694444444444
ZangYu	King-ASR-742	1086.3972222222221	0.5787944444444444
ZangYu	King-ASR-422	206.56666666666666	0.661825
